country,cnt,var,year,War flag,Attribute,Value,Image
Rwanda,RWA,VA_Q15,1997,0,Construction,52321.40153,#FIELD!
Rwanda,RWA,VA_Q15,1997,0,Trade services,87604.11073,#FIELD!
Rwanda,RWA,VA_Q15,1997,0,Transport services,19999.93201,#FIELD!
Rwanda,RWA,VA_Q15,1997,0,Business services,53157.6001,#FIELD!
Rwanda,RWA,VA_Q15,1997,0,Financial services,112954.3298,#FIELD!
Rwanda,RWA,VA_Q15,1997,0,Real estate,57207.81347,#FIELD!
Rwanda,RWA,VA_Q15,1997,0,Government services,154809.6397,#FIELD!
Rwanda,RWA,VA_Q15,1997,0,Other services,12828.67321,#FIELD!
Rwanda,RWA,VA_Q15,1997,0,Total GDP,1454757.624,#FIELD!
Rwanda,RWA,EMP,1997,0,Agriculture,2603.336646,#FIELD!
Rwanda,RWA,EMP,1997,0,Mining,1.701417544,#FIELD!
Rwanda,RWA,EMP,1997,0,Manufacturing,38.05881891,#FIELD!
Rwanda,RWA,EMP,1997,0,Utilities,2.010119505,#FIELD!
Rwanda,RWA,EMP,1997,0,Construction,20.29670489,#FIELD!
Rwanda,RWA,EMP,1997,0,Trade services,45.2128108,#FIELD!
Rwanda,RWA,EMP,1997,0,Transport services,7.553951674,#FIELD!
Rwanda,RWA,EMP,1997,0,Business services,2.473948605,#FIELD!
Rwanda,RWA,EMP,1997,0,Financial services,7.313841789,#FIELD!
Rwanda,RWA,EMP,1997,0,Real estate,0.202442341,#FIELD!
Rwanda,RWA,EMP,1997,0,Government services,31.37771735,#FIELD!
Rwanda,RWA,EMP,1997,0,Other services,41.13790066,#FIELD!
Rwanda,RWA,EMP,1997,0,Total GDP,2800.67632,#FIELD!
Senegal,SEN,VA,1997,0,Agriculture,592735.5163,#FIELD!
Senegal,SEN,VA,1997,0,Mining,33610.30432,#FIELD!
Senegal,SEN,VA,1997,0,Manufacturing,731694.3333,#FIELD!
Senegal,SEN,VA,1997,0,Utilities,47643.68776,#FIELD!
Senegal,SEN,VA,1997,0,Construction,54687.90414,#FIELD!
Senegal,SEN,VA,1997,0,Trade services,537193.1292,#FIELD!
Senegal,SEN,VA,1997,0,Transport services,130589.4762,#FIELD!
Senegal,SEN,VA,1997,0,Business services,277919.5859,#FIELD!
Senegal,SEN,VA,1997,0,Financial services,50022.34165,#FIELD!
Senegal,SEN,VA,1997,0,Real estate,252238.7862,#FIELD!
Senegal,SEN,VA,1997,0,Government services,401064.022,#FIELD!
Senegal,SEN,VA,1997,0,Other services,126453.1389,#FIELD!
Senegal,SEN,VA,1997,0,Total GDP,3235852.226,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Agriculture,867811.4275,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Mining,115122.0329,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Manufacturing,1001834.591,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Utilities,54447.15856,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Construction,55585.21495,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Trade services,724315.6073,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Transport services,187025.4563,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Business services,305719.123,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Financial services,51245.32485,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Real estate,336249.281,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Government services,642025.6476,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Other services,190761.847,#FIELD!
Senegal,SEN,VA_Q15,1997,0,Total GDP,4532142.712,#FIELD!
Senegal,SEN,EMP,1997,0,Agriculture,1852.307482,#FIELD!
Senegal,SEN,EMP,1997,0,Mining,3.069431603,#FIELD!
Senegal,SEN,EMP,1997,0,Manufacturing,222.1092108,#FIELD!
Senegal,SEN,EMP,1997,0,Utilities,9.037909804,#FIELD!
Senegal,SEN,EMP,1997,0,Construction,62.71195501,#FIELD!
Senegal,SEN,EMP,1997,0,Trade services,477.8713255,#FIELD!
Senegal,SEN,EMP,1997,0,Transport services,55.41610322,#FIELD!
Senegal,SEN,EMP,1997,0,Business services,2.278532681,#FIELD!
Senegal,SEN,EMP,1997,0,Financial services,3.657532906,#FIELD!
Senegal,SEN,EMP,1997,0,Real estate,0,#FIELD!
Senegal,SEN,EMP,1997,0,Government services,79.17407904,#FIELD!
Senegal,SEN,EMP,1997,0,Other services,203.6576011,#FIELD!
Senegal,SEN,EMP,1997,0,Total GDP,2971.291164,#FIELD!
Singapore,SGP,VA,1997,0,Agriculture,175.1202247,Image of Singapore
Singapore,SGP,VA,1997,0,Mining,22.47977528,Image of Singapore
Singapore,SGP,VA,1997,0,Manufacturing,32931.4,Image of Singapore
Singapore,SGP,VA,1997,0,Utilities,2712.9,Image of Singapore
Singapore,SGP,VA,1997,0,Construction,10546.3,Image of Singapore
Singapore,SGP,VA,1997,0,Trade services,21259.9,Image of Singapore
Singapore,SGP,VA,1997,0,Transport services,13167.8,Image of Singapore
Singapore,SGP,VA,1997,0,Business services,12268.13091,Image of Singapore
Singapore,SGP,VA,1997,0,Financial services,17863,Image of Singapore
Singapore,SGP,VA,1997,0,Real estate,13211.01432,Image of Singapore
Singapore,SGP,VA,1997,0,Government services,12066.86426,Image of Singapore
Singapore,SGP,VA,1997,0,Other services,2071.891881,Image of Singapore
Singapore,SGP,VA,1997,0,Total GDP,138296.8014,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Agriculture,167.2114496,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Mining,21.46454425,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Manufacturing,31303.73915,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Utilities,2853.889079,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Construction,10370.60155,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Trade services,25011.26858,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Transport services,15004.1964,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Business services,10561.43438,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Financial services,17792.50053,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Real estate,18300.67536,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Government services,17513.59109,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Other services,3098.861039,Image of Singapore
Singapore,SGP,VA_Q15,1997,0,Total GDP,151999.4331,Image of Singapore
Singapore,SGP,EMP,1997,0,Agriculture,11.24891962,Image of Singapore
Singapore,SGP,EMP,1997,0,Mining,5.548174033,Image of Singapore
Singapore,SGP,EMP,1997,0,Manufacturing,394.4970363,Image of Singapore
Singapore,SGP,EMP,1997,0,Utilities,12.63019153,Image of Singapore
Singapore,SGP,EMP,1997,0,Construction,195.7502932,Image of Singapore
Singapore,SGP,EMP,1997,0,Trade services,399.7220765,Image of Singapore
Singapore,SGP,EMP,1997,0,Transport services,143.8293478,Image of Singapore
Singapore,SGP,EMP,1997,0,Business services,239.3908517,Image of Singapore
Singapore,SGP,EMP,1997,0,Financial services,82.3406346,Image of Singapore
Singapore,SGP,EMP,1997,0,Real estate,35.23284167,Image of Singapore
Singapore,SGP,EMP,1997,0,Government services,159.1826503,Image of Singapore
Singapore,SGP,EMP,1997,0,Other services,185.6735828,Image of Singapore
Singapore,SGP,EMP,1997,0,Total GDP,1865.0466,Image of Singapore
South Africa,ZAF,VA,1997,0,Agriculture,26554.73437,#FIELD!
South Africa,ZAF,VA,1997,0,Mining,42622.79509,#FIELD!
South Africa,ZAF,VA,1997,0,Manufacturing,132042.4222,#FIELD!
South Africa,ZAF,VA,1997,0,Utilities,17567.36234,#FIELD!
South Africa,ZAF,VA,1997,0,Construction,22751.2938,#FIELD!
South Africa,ZAF,VA,1997,0,Trade services,95578.54681,#FIELD!
South Africa,ZAF,VA,1997,0,Transport services,42366.33456,#FIELD!
South Africa,ZAF,VA,1997,0,Business services,48029.1315,#FIELD!
South Africa,ZAF,VA,1997,0,Financial services,50998.87424,#FIELD!
South Africa,ZAF,VA,1997,0,Real estate,43717.9347,#FIELD!
South Africa,ZAF,VA,1997,0,Government services,116248.7455,#FIELD!
South Africa,ZAF,VA,1997,0,Other services,38174.44755,#FIELD!
South Africa,ZAF,VA,1997,0,Total GDP,676652.6226,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Agriculture,62782.42087,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Mining,296768.5638,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Manufacturing,348772.6035,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Utilities,126261.6314,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Construction,62482.78174,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Trade services,296675.5983,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Transport services,160580.702,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Business services,100826.6254,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Financial services,128418.2392,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Real estate,145204.9934,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Government services,440573.9443,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Other services,130127.5802,#FIELD!
South Africa,ZAF,VA_Q15,1997,0,Total GDP,2299475.684,#FIELD!
South Africa,ZAF,EMP,1997,0,Agriculture,3094.343747,#FIELD!
South Africa,ZAF,EMP,1997,0,Mining,777.8280046,#FIELD!
South Africa,ZAF,EMP,1997,0,Manufacturing,1668.95788,#FIELD!
South Africa,ZAF,EMP,1997,0,Utilities,249.4467812,#FIELD!
South Africa,ZAF,EMP,1997,0,Construction,909.3735195,#FIELD!
South Africa,ZAF,EMP,1997,0,Trade services,2767.098389,#FIELD!
South Africa,ZAF,EMP,1997,0,Transport services,699.8701637,#FIELD!
South Africa,ZAF,EMP,1997,0,Business services,914.7401676,#FIELD!
South Africa,ZAF,EMP,1997,0,Financial services,293.6200513,#FIELD!
South Africa,ZAF,EMP,1997,0,Real estate,66.7102043,#FIELD!
South Africa,ZAF,EMP,1997,0,Government services,1544.250669,#FIELD!
South Africa,ZAF,EMP,1997,0,Other services,1564.655072,#FIELD!
South Africa,ZAF,EMP,1997,0,Total GDP,14550.89465,#FIELD!
Sri Lanka,LKA,VA,1997,1,Agriculture,118586.5547,#FIELD!
Sri Lanka,LKA,VA,1997,1,Mining,16354.51812,#FIELD!
Sri Lanka,LKA,VA,1997,1,Manufacturing,193112.4384,#FIELD!
Sri Lanka,LKA,VA,1997,1,Utilities,10850.91659,#FIELD!
Sri Lanka,LKA,VA,1997,1,Construction,47933.75657,#FIELD!
Sri Lanka,LKA,VA,1997,1,Trade services,160362.6193,#FIELD!
Sri Lanka,LKA,VA,1997,1,Transport services,85272.23357,#FIELD!
Sri Lanka,LKA,VA,1997,1,Business services,20804.32057,#FIELD!
Sri Lanka,LKA,VA,1997,1,Financial services,40696.7646,#FIELD!
Sri Lanka,LKA,VA,1997,1,Real estate,39730.31999,#FIELD!
Sri Lanka,LKA,VA,1997,1,Government services,95211.58553,#FIELD!
Sri Lanka,LKA,VA,1997,1,Other services,104802.1753,#FIELD!
Sri Lanka,LKA,VA,1997,1,Total GDP,933718.2032,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Agriculture,494050.5476,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Mining,45747.09153,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Manufacturing,838182.8139,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Utilities,35101.88133,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Construction,209675.2619,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Trade services,544355.4519,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Transport services,376769.312,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Business services,69198.54896,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Financial services,128951.5243,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Real estate,193048.6845,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Government services,615262.8049,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Other services,407042.9195,#FIELD!
Sri Lanka,LKA,VA_Q15,1997,1,Total GDP,3957386.842,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Agriculture,2010.785715,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Mining,72.89743008,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Manufacturing,878.9173073,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Utilities,12.0644,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Construction,226.7024492,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Trade services,816.7707275,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Transport services,225.3922805,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Business services,102.6317067,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Financial services,65.89402961,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Real estate,1.566999924,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Government services,740.1396589,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Other services,449.4647596,#FIELD!
Sri Lanka,LKA,EMP,1997,1,Total GDP,5603.227464,#FIELD!
Tanzania,TZA,VA,1997,0,Agriculture,1836004.193,#FIELD!
Tanzania,TZA,VA,1997,0,Mining,89185.81857,#FIELD!
Tanzania,TZA,VA,1997,0,Manufacturing,668776.957,#FIELD!
Tanzania,TZA,VA,1997,0,Utilities,160563.343,#FIELD!
Tanzania,TZA,VA,1997,0,Construction,317389.2876,#FIELD!
Tanzania,TZA,VA,1997,0,Trade services,1015737.863,#FIELD!
Tanzania,TZA,VA,1997,0,Transport services,702927.2894,#FIELD!
Tanzania,TZA,VA,1997,0,Business services,254363.9707,#FIELD!
Tanzania,TZA,VA,1997,0,Financial services,180235.5558,#FIELD!
Tanzania,TZA,VA,1997,0,Real estate,343467.0287,#FIELD!
Tanzania,TZA,VA,1997,0,Government services,486104.4509,#FIELD!
Tanzania,TZA,VA,1997,0,Other services,151091.9568,#FIELD!
Tanzania,TZA,VA,1997,0,Total GDP,6205847.714,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Agriculture,11858891.44,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Mining,825633.4857,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Manufacturing,2052916.279,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Utilities,576782.0096,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Construction,1831905.019,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Trade services,3904964.346,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Transport services,2448964.117,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Business services,1271956,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Financial services,620562.4612,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Real estate,1274351.93,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Government services,2528199.862,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Other services,676486.6706,#FIELD!
Tanzania,TZA,VA_Q15,1997,0,Total GDP,29871613.62,#FIELD!
Tanzania,TZA,EMP,1997,0,Agriculture,10048.78031,#FIELD!
Tanzania,TZA,EMP,1997,0,Mining,71.12847797,#FIELD!
Tanzania,TZA,EMP,1997,0,Manufacturing,210.7626987,#FIELD!
Tanzania,TZA,EMP,1997,0,Utilities,20.38394652,#FIELD!
Tanzania,TZA,EMP,1997,0,Construction,97.5317233,#FIELD!
Tanzania,TZA,EMP,1997,0,Trade services,765.7035809,#FIELD!
Tanzania,TZA,EMP,1997,0,Transport services,88.44571005,#FIELD!
Tanzania,TZA,EMP,1997,0,Business services,38.88830519,#FIELD!
Tanzania,TZA,EMP,1997,0,Financial services,11.21814801,#FIELD!
Tanzania,TZA,EMP,1997,0,Real estate,1.19299513,#FIELD!
Tanzania,TZA,EMP,1997,0,Government services,388.64168,#FIELD!
Tanzania,TZA,EMP,1997,0,Other services,161.5430848,#FIELD!
Tanzania,TZA,EMP,1997,0,Total GDP,11904.22066,#FIELD!
Thailand,THA,VA,1997,0,Agriculture,426985,#FIELD!
Thailand,THA,VA,1997,0,Mining,87970,#FIELD!
Thailand,THA,VA,1997,0,Manufacturing,1246733,#FIELD!
Thailand,THA,VA,1997,0,Utilities,121021,#FIELD!
Thailand,THA,VA,1997,0,Construction,266582,#FIELD!
Thailand,THA,VA,1997,0,Trade services,1017020,#FIELD!
Thailand,THA,VA,1997,0,Transport services,280909,#FIELD!
Thailand,THA,VA,1997,0,Business services,204980,#FIELD!
Thailand,THA,VA,1997,0,Financial services,300630,#FIELD!
Thailand,THA,VA,1997,0,Real estate,149254,#FIELD!
Thailand,THA,VA,1997,0,Government services,490559,#FIELD!
Thailand,THA,VA,1997,0,Other services,117666,#FIELD!
Thailand,THA,VA,1997,0,Total GDP,4710309,#FIELD!
Thailand,THA,VA_Q15,1997,0,Agriculture,853610.2356,#FIELD!
Thailand,THA,VA_Q15,1997,0,Mining,212976.5808,#FIELD!
Thailand,THA,VA_Q15,1997,0,Manufacturing,2007166.97,#FIELD!
Thailand,THA,VA_Q15,1997,0,Utilities,168310.3124,#FIELD!
Thailand,THA,VA_Q15,1997,0,Construction,411585.394,#FIELD!
Thailand,THA,VA_Q15,1997,0,Trade services,1603430.808,#FIELD!
Thailand,THA,VA_Q15,1997,0,Transport services,385308.8282,#FIELD!
Thailand,THA,VA_Q15,1997,0,Business services,213046.0525,#FIELD!
Thailand,THA,VA_Q15,1997,0,Financial services,619622.8548,#FIELD!
Thailand,THA,VA_Q15,1997,0,Real estate,137252.9628,#FIELD!
Thailand,THA,VA_Q15,1997,0,Government services,917002.8663,#FIELD!
Thailand,THA,VA_Q15,1997,0,Other services,169670.4846,#FIELD!
Thailand,THA,VA_Q15,1997,0,Total GDP,7698984.35,#FIELD!
Thailand,THA,EMP,1997,0,Agriculture,14314.6,#FIELD!
Thailand,THA,EMP,1997,0,Mining,52.45,#FIELD!
Thailand,THA,EMP,1997,0,Manufacturing,4644.15,#FIELD!
Thailand,THA,EMP,1997,0,Utilities,137.9814294,#FIELD!
Thailand,THA,EMP,1997,0,Construction,2502.1,#FIELD!
Thailand,THA,EMP,1997,0,Trade services,5653.129264,#FIELD!
Thailand,THA,EMP,1997,0,Transport services,1039.4,#FIELD!
Thailand,THA,EMP,1997,0,Business services,406.3499265,#FIELD!
Thailand,THA,EMP,1997,0,Financial services,250.2978028,#FIELD!
Thailand,THA,EMP,1997,0,Real estate,68.46791681,#FIELD!
Thailand,THA,EMP,1997,0,Government services,2055.075828,#FIELD!
Thailand,THA,EMP,1997,0,Other services,609.1941984,#FIELD!
Thailand,THA,EMP,1997,0,Total GDP,31733.19637,#FIELD!
Tunisia,TUN,VA,1997,0,Agriculture,2577.614877,#FIELD!
Tunisia,TUN,VA,1997,0,Mining,822.3141159,#FIELD!
Tunisia,TUN,VA,1997,0,Manufacturing,3837.629692,#FIELD!
Tunisia,TUN,VA,1997,0,Utilities,415.1236121,#FIELD!
Tunisia,TUN,VA,1997,0,Construction,1005.582472,#FIELD!
Tunisia,TUN,VA,1997,0,Trade services,3033.235011,#FIELD!
Tunisia,TUN,VA,1997,0,Transport services,1820.020214,#FIELD!
Tunisia,TUN,VA,1997,0,Business services,1909.159893,#FIELD!
Tunisia,TUN,VA,1997,0,Financial services,800.428404,#FIELD!
Tunisia,TUN,VA,1997,0,Real estate,68.12430141,#FIELD!
Tunisia,TUN,VA,1997,0,Government services,3287.496614,#FIELD!
Tunisia,TUN,VA,1997,0,Other services,2851.383274,#FIELD!
Tunisia,TUN,VA,1997,0,Total GDP,22428.11248,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Agriculture,5054.040741,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Mining,3932.798441,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Manufacturing,7524.621769,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Utilities,974.2353665,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Construction,1902.954232,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Trade services,5128.432952,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Transport services,3283.768432,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Business services,1379.145289,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Financial services,1369.586537,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Real estate,122.8026685,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Government services,6120.445014,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Other services,5026.689862,#FIELD!
Tunisia,TUN,VA_Q15,1997,0,Total GDP,41819.5213,#FIELD!
Tunisia,TUN,EMP,1997,0,Agriculture,495.7190932,#FIELD!
Tunisia,TUN,EMP,1997,0,Mining,16.84262723,#FIELD!
Tunisia,TUN,EMP,1997,0,Manufacturing,484.8702811,#FIELD!
Tunisia,TUN,EMP,1997,0,Utilities,21.29863487,#FIELD!
Tunisia,TUN,EMP,1997,0,Construction,346.4396326,#FIELD!
Tunisia,TUN,EMP,1997,0,Trade services,319.9441571,#FIELD!
Tunisia,TUN,EMP,1997,0,Transport services,110.1656077,#FIELD!
Tunisia,TUN,EMP,1997,0,Business services,89.34273036,#FIELD!
Tunisia,TUN,EMP,1997,0,Financial services,24.02911945,#FIELD!
Tunisia,TUN,EMP,1997,0,Real estate,9.59339725,#FIELD!
Tunisia,TUN,EMP,1997,0,Government services,527.6507858,#FIELD!
Tunisia,TUN,EMP,1997,0,Other services,288.2557597,#FIELD!
Tunisia,TUN,EMP,1997,0,Total GDP,2734.151826,#FIELD!
Turkey,TUR,VA,1997,1,Agriculture,4098.570016,#FIELD!
Turkey,TUR,VA,1997,1,Mining,398.4090883,#FIELD!
Turkey,TUR,VA,1997,1,Manufacturing,9849.745289,#FIELD!
Turkey,TUR,VA,1997,1,Utilities,754.7925637,#FIELD!
Turkey,TUR,VA,1997,1,Construction,2433.647657,#FIELD!
Turkey,TUR,VA,1997,1,Trade services,6527.672304,#FIELD!
Turkey,TUR,VA,1997,1,Transport services,3273.634194,#FIELD!
Turkey,TUR,VA,1997,1,Business services,1825.326742,#FIELD!
Turkey,TUR,VA,1997,1,Financial services,1765.403835,#FIELD!
Turkey,TUR,VA,1997,1,Real estate,1652.368678,#FIELD!
Turkey,TUR,VA,1997,1,Government services,3257.668342,#FIELD!
Turkey,TUR,VA,1997,1,Other services,514.5733871,#FIELD!
Turkey,TUR,VA,1997,1,Total GDP,36351.8121,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Agriculture,100964.1545,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Mining,17909.73676,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Manufacturing,166725.5538,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Utilities,22175.18875,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Construction,56058.08003,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Trade services,164828.7946,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Transport services,75825.04928,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Business services,52985.30108,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Financial services,16115.5587,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Real estate,113883.788,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Government services,146178.2623,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Other services,16171.13564,#FIELD!
Turkey,TUR,VA_Q15,1997,1,Total GDP,949820.6034,#FIELD!
Turkey,TUR,EMP,1997,1,Agriculture,6336.210318,#FIELD!
Turkey,TUR,EMP,1997,1,Mining,143.5561226,#FIELD!
Turkey,TUR,EMP,1997,1,Manufacturing,3715.734801,#FIELD!
Turkey,TUR,EMP,1997,1,Utilities,142.7792802,#FIELD!
Turkey,TUR,EMP,1997,1,Construction,1245.067013,#FIELD!
Turkey,TUR,EMP,1997,1,Trade services,2719.016374,#FIELD!
Turkey,TUR,EMP,1997,1,Transport services,775.9829907,#FIELD!
Turkey,TUR,EMP,1997,1,Business services,498.9241356,#FIELD!
Turkey,TUR,EMP,1997,1,Financial services,165.3246945,#FIELD!
Turkey,TUR,EMP,1997,1,Real estate,29.06967285,#FIELD!
Turkey,TUR,EMP,1997,1,Government services,2208.439322,#FIELD!
Turkey,TUR,EMP,1997,1,Other services,806.984984,#FIELD!
Turkey,TUR,EMP,1997,1,Total GDP,18787.08971,#FIELD!
Uganda,UGA,VA,1997,0,Agriculture,2777199.522,#FIELD!
Uganda,UGA,VA,1997,0,Mining,90474.17223,#FIELD!
Uganda,UGA,VA,1997,0,Manufacturing,784843.0839,#FIELD!
Uganda,UGA,VA,1997,0,Utilities,392159.0252,#FIELD!
Uganda,UGA,VA,1997,0,Construction,310765.9866,#FIELD!
Uganda,UGA,VA,1997,0,Trade services,1085678.898,#FIELD!
Uganda,UGA,VA,1997,0,Transport services,241268.7588,#FIELD!
Uganda,UGA,VA,1997,0,Business services,600139.8863,#FIELD!
Uganda,UGA,VA,1997,0,Financial services,132129.9797,#FIELD!
Uganda,UGA,VA,1997,0,Real estate,313951.9516,#FIELD!
Uganda,UGA,VA,1997,0,Government services,1075198.66,#FIELD!
Uganda,UGA,VA,1997,0,Other services,106296.6198,#FIELD!
Uganda,UGA,VA,1997,0,Total GDP,7910106.544,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Agriculture,10320831.32,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Mining,96741.18256,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Manufacturing,2615864.086,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Utilities,622140.8132,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Construction,1008501.164,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Trade services,3854184.6,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Transport services,783943.6157,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Business services,938928.295,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Financial services,315436.8897,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Real estate,1348459.506,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Government services,3733876.696,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Other services,400861.7062,#FIELD!
Uganda,UGA,VA_Q15,1997,0,Total GDP,26039769.88,#FIELD!
Uganda,UGA,EMP,1997,0,Agriculture,5172.946147,#FIELD!
Uganda,UGA,EMP,1997,0,Mining,28.16587073,#FIELD!
Uganda,UGA,EMP,1997,0,Manufacturing,558.6971959,#FIELD!
Uganda,UGA,EMP,1997,0,Utilities,8.500194227,#FIELD!
Uganda,UGA,EMP,1997,0,Construction,93.64946747,#FIELD!
Uganda,UGA,EMP,1997,0,Trade services,944.6336214,#FIELD!
Uganda,UGA,EMP,1997,0,Transport services,110.2652828,#FIELD!
Uganda,UGA,EMP,1997,0,Business services,37.15660245,#FIELD!
Uganda,UGA,EMP,1997,0,Financial services,11.49042555,#FIELD!
Uganda,UGA,EMP,1997,0,Real estate,1.703944534,#FIELD!
Uganda,UGA,EMP,1997,0,Government services,227.8324634,#FIELD!
Uganda,UGA,EMP,1997,0,Other services,155.496642,#FIELD!
Uganda,UGA,EMP,1997,0,Total GDP,7350.537858,#FIELD!
Vietnam,VNM,VA,1997,0,Agriculture,80826000,Image of Vietnam
Vietnam,VNM,VA,1997,0,Mining,19768000,Image of Vietnam
Vietnam,VNM,VA,1997,0,Manufacturing,51700000,Image of Vietnam
